imdb_id,title,year,director,region_code,budget_usd,us_gross,genres,date,runtime_minutes,averagerating
tt0086393,Superman III,1983,Richard Lester,GB,39000000.0,60000000.0,"Action, Adventure, Comedy",1983-06-17,,
tt0086423,Tender Mercies,1983,Bruce Beresford,unknown,-1.0,8400000.0,"Drama, Music",1983-04-02,,
tt0086425,Terms of Endearment,1983,James L. Brooks,US,8000000.0,108000000.0,"Comedy, Drama",1983-11-20,,
tt0086429,Testament,1983,Lynne Littman,US,-1.0,2000000.0,Drama,1983-11-04,,
tt0086465,Trading Places,1983,John Landis,unknown,15000000.0,90000000.0,Comedy,1983-06-07,,
tt0086491,Twilight Zone: The Movie,1983,Joe Dante,US,10000000.0,29000000.0,"Horror, Sci-Fi",1983-06-24,,
tt0086508,Uncommon Valor,1983,Ted Kotcheff,US,14000000.0,31000000.0,"Action, Drama, Thriller",1983-12-16,,
tt0086525,Valley Girl,1983,Martha Coolidge,US,350000.0,17000000.0,"Comedy, Romance",1983-04-08,,
tt0086541,Videodrome,1983,David Cronenberg,CA,6000000.0,2100000.0,"Horror, Sci-Fi, Thriller",1983-02-04,,
tt0086567,WarGames,1983,John Badham,US,12000000.0,80000000.0,"Sci-Fi, Thriller",1983-06-03,,
tt0086589,Suburbia,1983,Penelope Spheeris,unknown,1000000.0,-1.0,"Drama, Thriller",,,
tt0086610,Xtro,1982,Harry Bromley Davenport,unknown,-1.0,-1.0,"Horror, Sci-Fi",,,
tt0086617,The Year of Living Dangerously,1982,Peter Weir,unknown,13000000.0,10000000.0,"Drama, Romance, War",1982-12-17,,
tt0086618,Yellowbeard,1983,Mel Damski,unknown,6500000.0,4300000.0,"Action, Adventure, Comedy",1983-06-24,,
tt0086619,Yentl,1983,Barbra Streisand,unknown,12000000.0,40000000.0,"Drama, Musical, Romance",1983-11-18,,
tt0086637,Zelig,1983,Woody Allen,US,-1.0,12000000.0,Comedy,1983-07-15,,
tt0086837,2010,1984,Peter Hyams,US,28000000.0,40000000.0,"Adventure, Mystery, Sci-Fi",1984-12-06,,
tt0086856,The Adventures of Buckaroo Banzai Across the 8th Dimension,1984,W.D. Richter,US,-1.0,6300000.0,"Adventure, Comedy, Romance",1984-08-15,,
tt0086859,Against All Odds,1984,Taylor Hackford,US,13000000.0,22000000.0,"Action, Adventure, Crime",1984-03-02,,
tt0086873,All of Me,1984,Carl Reiner,US,-1.0,36000000.0,"Comedy, Fantasy, Romance",1984-09-07,,
tt0086879,Amadeus,1984,Milos Forman,FR,18000000.0,52000000.0,"Biography, Drama, History",1984-09-06,,
tt0086896,Angel,1984,Robert Vincent O'Neil,unknown,3000000.0,17000000.0,"Action, Crime, Thriller",1984-04-19,,
tt0086904,Another Country,1984,Marek Kanievska,GB,-1.0,-1.0,"Biography, Drama, History",,,
tt0086927,Bachelor Party,1984,Neal Israel,US,5000000.0,38000000.0,Comedy,1984-06-29,,
tt0086960,Beverly Hills Cop,1984,Martin Brest,US,14000000.0,235000000.0,"Action, Comedy, Crime",1984-01-25,,
tt0086969,Birdy,1984,Alan Parker,US,12000000.0,1500000.0,"Drama, War",1984-12-14,,
tt0086973,Blame It on Rio,1984,Stanley Donen,US,-1.0,19000000.0,"Comedy, Romance",1984-02-17,,
tt0086979,Blood Simple,1984,Joel Coen,US,1500000.0,3900000.0,"Crime, Drama, Thriller",1984-09-07,,
tt0086984,Body Double,1984,Brian De Palma,US,10000000.0,8800000.0,"Crime, Drama, Mystery",1984-10-25,,
tt0086987,Bolero,1984,John Derek,unknown,7000000.0,8900000.0,"Comedy, Drama, Romance",1984-08-31,,
tt0086993,The Bounty,1984,Roger Donaldson,US,25000000.0,8600000.0,"Adventure, Drama, History",1984-05-04,,
tt0086998,Breakin',1984,Joel Silberg,US,-1.0,39000000.0,"Comedy, Drama, Music",1984-01-10,,
tt0086999,Breakin' 2: Electric Boogaloo,1984,Sam Firstenberg,US,-1.0,15000000.0,"Comedy, Drama, Musical",1984-12-21,,
tt0087015,C.H.U.D.,1984,Douglas Cheek,US,1200000.0,4700000.0,"Horror, Sci-Fi",1984-08-31,,
tt0087032,Cannonball Run II,1984,Hal Needham,FR,20000000.0,28000000.0,"Action, Comedy",1984-06-29,,
tt0087050,Children of the Corn,1984,Fritz Kiersch,US,800000.0,15000000.0,"Horror, Thriller",1984-03-09,,
tt0087065,Cloak & Dagger,1984,Richard Franklin,US,-1.0,-1.0,"Action, Adventure, Crime",,,
tt0087075,The Company of Wolves,1984,Neil Jordan,GB,2000000.0,4400000.0,"Drama, Fantasy, Horror",1984-09-15,,
tt0087078,Conan the Destroyer,1984,Richard Fleischer,US,18000000.0,31000000.0,"Action, Adventure, Fantasy",1984-06-29,,
tt0087089,The Cotton Club,1984,Francis Ford Coppola,US,58000000.0,26000000.0,"Crime, Drama, Music",1984-12-14,,
tt0087100,Crimes of Passion,1984,Ken Russell,US,-1.0,2900000.0,"Drama, Romance, Thriller",1984-10-19,,
tt0087127,Deathstalker,1983,James Sbardellati,AR,457000.0,12000000.0,"Adventure, Fantasy",1983-09-02,,
tt0087175,Dreamscape,1984,Joseph Ruben,US,-1.0,12000000.0,"Action, Adventure, Horror",1984-08-15,,
tt0087182,Dune,1984,David Lynch,US,40000000.0,31000000.0,"Action, Adventure, Sci-Fi",1984-12-14,,
tt0087197,Electric Dreams,1984,Steve Barron,GB,-1.0,2200000.0,"Comedy, Drama, Music",1984-07-20,,
tt0087231,The Falcon and the Snowman,1985,John Schlesinger,GB,12000000.0,17000000.0,"Biography, Crime, Drama",1985-01-25,,
tt0087233,Falling in Love,1984,Ulu Grosbard,US,12000000.0,11000000.0,"Drama, Romance",1984-11-21,,
tt0087250,La femme publique,1984,Andrzej Zulawski,FR,-1.0,-1.0,Drama,,,
tt0087262,Firestarter,1984,Mark L. Lester,US,15000000.0,17000000.0,"Action, Horror, Sci-Fi",1984-05-11,,
tt0087263,Firstborn,1984,Michael Apted,US,-1.0,6300000.0,"Drama, Thriller",1984-10-26,,
tt0087277,Footloose,1984,Herbert Ross,US,8199999.999999999,80000000.0,"Drama, Music, Romance",1984-02-17,,
tt0087298,Friday the 13th: The Final Chapter,1984,Joseph Zito,US,2600000.0,33000000.0,"Horror, Thriller",1984-04-13,,
tt0087332,Ghostbusters,1984,Ivan Reitman,US,30000000.0,243000000.0,"Action, Comedy, Fantasy",1984-06-08,,
tt0087363,Gremlins,1984,Joe Dante,US,11000000.0,153000000.0,"Comedy, Fantasy, Horror",1984-06-07,,
tt0087365,Greystoke,1984,Hugh Hudson,US,30000000.0,46000000.0,"Adventure, Drama",1984-03-30,,
tt0087385,Hardbodies,1984,Mark Griffiths,US,-1.0,7100000.0,Comedy,1984-05-04,,
tt0087425,Hot Dog... The Movie,1984,Peter Markle,unknown,-1.0,20000000.0,"Comedy, Romance, Sport",1984-01-13,,
tt0087428,The Hotel New Hampshire,1984,Tony Richardson,GB,7500000.0,5100000.0,"Comedy, Drama",1984-03-09,,
tt0087451,The Ice Pirates,1984,Stewart Raffill,US,9000000.0,14000000.0,"Action, Adventure, Comedy",1984-03-16,,
tt0087469,Indiana Jones and the Temple of Doom,1984,Steven Spielberg,US,28000000.0,180000000.0,"Action, Adventure",1984-05-23,,
tt0087507,Johnny Dangerously,1984,Amy Heckerling,unknown,9000000.0,17000000.0,"Comedy, Crime",,,
tt0087538,The Karate Kid,1984,John G. Avildsen,US,8000000.0,91000000.0,"Action, Drama, Family",1984-06-22,,
tt0087544,Nausicaä of the Valley of the Wind,1984,Hayao Miyazaki,JP,1000000.0,496000.0,"Animation, Adventure, Fantasy",1984-03-11,,
tt0087553,The Killing Fields,1984,Roland Joffé,GB,14000000.0,35000000.0,"Biography, Drama, History",1984-11-02,,
tt0087578,Wheels on Meals,1984,Sammo Kam-Bo Hung,HK,-1.0,-1.0,"Action, Comedy, Crime",,,
tt0087597,The Last Starfighter,1984,Nick Castle,US,15000000.0,29000000.0,"Action, Adventure, Sci-Fi",1984-07-13,,
tt0087616,Monster Dog,1984,Claudio Fragasso,US,-1.0,-1.0,"Horror, Music",,,
tt0087727,Missing in Action,1984,Joseph Zito,US,2600000.0,23000000.0,"Action, Adventure, Drama",1984-11-16,,
tt0087755,The Muppets Take Manhattan,1984,Frank Oz,US,-1.0,26000000.0,"Adventure, Comedy, Drama",1984-06-27,,
tt0087781,The Natural,1984,Barry Levinson,US,28000000.0,48000000.0,"Drama, Sport",1984-05-11,,
tt0087799,Night of the Comet,1984,Thom Eberhardt,US,700000.0,14000000.0,"Comedy, Horror, Sci-Fi",1984-11-16,,
tt0087800,A Nightmare on Elm Street,1984,Wes Craven,US,1800000.0,26000000.0,Horror,1984-11-14,,
tt0087803,1984,1984,Michael Radford,GB,3512880.56206089,8400000.0,"Drama, Sci-Fi",1984-10-10,,
tt0087843,Once Upon a Time in America,1984,Sergio Leone,US,30000000.0,5300000.0,"Crime, Drama",1984-05-23,,
tt0087884,"Paris, Texas",1984,Wim Wenders,DE,1405152.224824356,2200000.0,Drama,1984-05-19,,
tt0087892,A Passage to India,1984,David Lean,GB,16000000.0,27000000.0,"Adventure, Drama, History",1984-12-14,,
tt0087903,Gwendoline,1984,Just Jaeckin,unknown,-1.0,1300000.0,"Adventure, Fantasy",1984-02-07,,
tt0087909,Phenomena,1985,Dario Argento,unknown,3800000.0,-1.0,"Horror, Mystery",,,
tt0087910,The Philadelphia Experiment,1984,Stewart Raffill,US,21000000.0,8100000.0,"Adventure, Drama, Romance",1984-08-03,,
tt0087921,Places in the Heart,1984,Robert Benton,US,-1.0,35000000.0,Drama,1984-09-11,,
tt0087928,Police Academy,1984,Hugh Wilson,US,4500000.0,81000000.0,Comedy,1984-03-22,,
tt0087932,The Pope of Greenwich Village,1984,Stuart Rosenberg,US,8000000.0,6800000.0,"Action, Comedy, Crime",1984-06-22,,
tt0087957,Purple Rain,1984,Albert Magnoli,US,7200000.0,70000000.0,"Drama, Music, Musical",1984-07-27,,
tt0087985,Red Dawn,1984,John Milius,US,4200000.0,38000000.0,"Action, Drama",1984-08-10,,
tt0087995,Repo Man,1984,Alex Cox,US,1500000.0,129000.0,"Action, Comedy, Crime",,,
tt0088000,Revenge of the Nerds,1984,Jeff Kanew,US,8000000.0,41000000.0,Comedy,1984-07-20,,
tt0088011,Romancing the Stone,1984,Robert Zemeckis,US,10000000.0,77000000.0,"Action, Adventure, Comedy",1984-03-30,,
tt0088024,Runaway,1984,Michael Crichton,US,-1.0,6800000.0,"Action, Crime, Sci-Fi",1984-12-14,,
tt0088044,Savage Streets,1984,Danny Steinmann,US,1200000.0,-1.0,"Action, Crime, Drama",,,
tt0088103,Sheena,1984,John Guillermin,GB,25000000.0,5800000.0,"Adventure, Fantasy",1984-08-17,,
tt0088128,Sixteen Candles,1984,John Hughes,US,6500000.0,24000000.0,"Comedy, Romance",1984-05-04,,
tt0088146,A Soldier's Story,1984,Norman Jewison,US,6000000.0,22000000.0,"Crime, Drama, Mystery",1984-09-14,,
tt0088161,Splash,1984,Ron Howard,US,8000000.0,70000000.0,"Comedy, Fantasy, Romance",1984-03-09,,
tt0088170,Star Trek III: The Search for Spock,1984,Leonard Nimoy,US,17000000.0,76000000.0,"Action, Adventure, Sci-Fi",1984-06-01,,
tt0088172,Starman,1984,John Carpenter,US,22000000.0,29000000.0,"Romance, Sci-Fi",1984-12-13,,
tt0088178,Stop Making Sense,1984,Jonathan Demme,US,1200000.0,5100000.0,"Documentary, Music",1984-11-16,,
tt0088184,Stranger Than Paradise,1984,Jim Jarmusch,unknown,90000.0,2400000.0,"Comedy, Drama",1984-10-01,,
tt0088194,Streets of Fire,1984,Walter Hill,US,14000000.0,8100000.0,"Action, Crime, Drama",1984-06-01,,
tt0088206,Supergirl,1984,Jeannot Szwarc,GB,35000000.0,14000000.0,"Action, Adventure, Fantasy",1984-07-01,,
tt0088247,The Terminator,1984,James Cameron,US,6400000.0,38000000.0,"Action, Sci-Fi",1984-10-26,,
tt0088258,This Is Spinal Tap,1984,Rob Reiner,unknown,2500000.0,4700000.0,"Comedy, Music",1984-05-04,,
tt0088272,Tightrope,1984,Richard Tuggle,US,-1.0,48000000.0,"Crime, Mystery, Thriller",1984-08-17,,
tt0088286,Top Secret!,1984,Jim Abrahams,unknown,9000000.0,20000000.0,"Comedy, Music",1984-06-08,,
tt0088323,The NeverEnding Story,1984,Wolfgang Petersen,DE,27000000.0,20000000.0,"Adventure, Drama, Family",1984-04-05,,
tt0088333,Up the Creek,1984,Robert Butler,US,-1.0,12000000.0,Comedy,1984-04-06,,
tt0088379,The Warrior and the Sorceress,1984,John C. Broderick,AR,-1.0,2900000.0,"Adventure, Fantasy",1984-09-07,,
tt0088402,The Wild Life,1984,Art Linson,US,-1.0,11000000.0,"Comedy, Drama",1984-09-28,,
tt0088414,The Woman in Red,1984,Gene Wilder,US,-1.0,25000000.0,"Comedy, Romance",1984-08-15,,
tt0088680,After Hours,1985,Martin Scorsese,US,4500000.0,11000000.0,"Comedy, Crime, Drama",1985-09-13,,
tt0088708,American Ninja,1985,Sam Firstenberg,US,1000000.0,10000000.0,"Action, Adventure, Romance",1985-08-30,,
tt0088763,Back to the Future,1985,Robert Zemeckis,US,19000000.0,211000000.0,"Adventure, Comedy, Sci-Fi",1985-07-03,,
tt0088771,Barbarian Queen,1985,Héctor Olivera,AR,-1.0,-1.0,"Adventure, Fantasy",,,
tt0088794,Better Off Dead...,1985,Savage Steve Holland,US,-1.0,10000000.0,"Comedy, Romance",1985-10-11,,
tt0088814,The Black Cauldron,1985,Ted Berman,US,44000000.0,21000000.0,"Animation, Action, Adventure",1985-07-24,,
tt0088846,Brazil,1985,Terry Gilliam,US,15000000.0,9900000.0,"Drama, Sci-Fi",1985-02-20,,
tt0088847,The Breakfast Club,1985,John Hughes,US,1000000.0,46000000.0,"Comedy, Drama",1985-02-15,,
tt0088850,Brewster's Millions,1985,Walter Hill,US,20000000.0,41000000.0,Comedy,1985-05-22,,
tt0088889,Cat's Eye,1985,Lewis Teague,US,7000000.0,13000000.0,"Comedy, Horror, Thriller",1985-04-12,,
tt0088915,A Chorus Line,1985,Richard Attenborough,US,27000000.0,14000000.0,"Drama, Music, Musical",1985-12-10,,
tt0088930,Clue,1985,Jonathan Lynn,US,15000000.0,15000000.0,"Comedy, Crime, Mystery",1985-12-13,,
tt0088933,Cocoon,1985,Ron Howard,US,18000000.0,76000000.0,"Comedy, Drama, Sci-Fi",1985-06-21,,
tt0088939,The Color Purple,1985,Steven Spielberg,US,15000000.0,98000000.0,Drama,1985-12-18,,
tt0088944,Commando,1985,Mark L. Lester,US,10000000.0,35000000.0,"Action, Adventure, Thriller",1985-10-03,,
tt0088993,Day of the Dead,1985,George A. Romero,US,3500000.0,5000000.0,"Horror, Thriller",1985-07-19,,
tt0089003,Death Wish 3,1985,Michael Winner,US,9000000.0,16000000.0,"Action, Crime, Drama",1985-11-01,,
tt0089013,Demons,1985,Lamberto Bava,unknown,1800000.0,-1.0,Horror,,,
tt0089015,Desert Hearts,1985,Donna Deitch,unknown,1200000.0,2500000.0,"Drama, Romance",1985-10-01,,
tt0089017,Desperately Seeking Susan,1985,Susan Seidelman,US,4500000.0,27000000.0,"Comedy, Drama",1985-03-29,,
tt0089092,Enemy Mine,1985,Wolfgang Petersen,US,40000000.0,12000000.0,"Action, Adventure, Drama",1985-12-12,,
tt0089109,Evils of the Night,1985,Mardi Rustam,unknown,190000.0,-1.0,"Horror, Sci-Fi",,,
tt0089114,Explorers,1985,Joe Dante,US,25000000.0,9900000.0,"Adventure, Comedy, Family",1985-07-12,,
tt0089126,Fandango,1985,Kevin Reynolds,US,-1.0,92000.0,"Comedy, Drama",1985-01-25,,
tt0089129,Fast Forward,1985,Sidney Poitier,US,-1.0,2800000.0,"Drama, Musical",,,
tt0089153,Flesh+Blood,1985,Paul Verhoeven,NL,6500000.0,-1.0,"Adventure, Drama",,,
tt0089155,Fletch,1985,Michael Ritchie,US,8000000.0,51000000.0,"Comedy, Crime, Mystery",1985-05-31,,
tt0089173,Friday the 13th: A New Beginning,1985,Danny Steinmann,unknown,2200000.0,22000000.0,"Horror, Mystery, Thriller",1985-03-22,,
tt0089175,Fright Night,1985,Tom Holland,US,9000000.0,25000000.0,"Horror, Thriller",1985-08-02,,
tt0089208,Girls Just Want to Have Fun,1985,Alan Metter,US,-1.0,6300000.0,"Comedy, Music, Romance",1985-04-12,,
tt0089218,The Goonies,1985,Richard Donner,US,19000000.0,62000000.0,"Adventure, Comedy, Family",1985-06-07,,
tt0089222,Gotcha!,1985,Jeff Kanew,US,-1.0,11000000.0,"Action, Comedy, Mystery",1985-05-03,,
tt0089265,The Heavenly Kid,1985,Cary Medoway,unknown,-1.0,3900000.0,"Comedy, Fantasy, Romance",1985-07-26,,
tt0089346,Into the Night,1985,John Landis,US,8000000.0,7600000.0,"Comedy, Crime, Drama",1985-02-22,,
tt0089360,Jagged Edge,1985,Richard Marquand,US,15000000.0,40000000.0,"Drama, Mystery, Thriller",1985-10-04,,
tt0089370,The Jewel of the Nile,1985,Lewis Teague,US,25000000.0,76000000.0,"Action, Adventure, Comedy",1985-12-04,,
tt0089374,Police Story,1985,Jackie Chan,HK,-1.0,113000.0,"Action, Comedy, Crime",1985-12-14,,
tt0089385,The Journey of Natty Gann,1985,Jeremy Kagan,US,-1.0,9700000.0,"Adventure, Family",1985-09-25,,
tt0089393,Just One of the Guys,1985,Lisa Gottlieb,US,-1.0,12000000.0,"Comedy, Romance",1985-04-26,,
tt0089421,King Solomon's Mines,1985,J. Lee Thompson,US,12000000.0,15000000.0,"Action, Adventure, Comedy",1985-03-20,,
tt0089424,Kiss of the Spider Woman,1985,Hector Babenco,BR,-1.0,17000000.0,Drama,1985-07-26,,
tt0089457,Ladyhawke,1985,Richard Donner,US,20000000.0,18000000.0,"Adventure, Comedy, Drama",1985-03-27,,
tt0089461,The Last Dragon,1985,Michael Schultz,US,10000000.0,26000000.0,"Action, Comedy, Drama",1985-03-22,,
tt0089469,Legend,1985,Ridley Scott,GB,24000000.0,16000000.0,"Adventure, Fantasy, Romance",1985-07-19,,
tt0089470,The Legend of Billie Jean,1985,Matthew Robbins,US,-1.0,3100000.0,"Action, Drama",1985-07-19,,
tt0089489,Lifeforce,1985,Tobe Hooper,US,25000000.0,12000000.0,"Action, Horror, Mystery",1985-06-21,,
tt0089501,Screwballs II,1985,Rafal Zielinski,CA,696864.1114982578,-1.0,Comedy,,,
tt0089530,Mad Max Beyond Thunderdome,1985,George Miller,AU,10000000.0,36000000.0,"Action, Adventure, Sci-Fi",1985-06-29,,
tt0089539,Malibu Express,1985,Andy Sidaris,unknown,500000.0,-1.0,"Comedy, Crime, Mystery",,,
tt0089543,The Man with One Red Shoe,1985,Stan Dragoti,US,16000000.0,8600000.0,"Comedy, Thriller",1985-07-18,,
tt0089560,Mask,1985,Peter Bogdanovich,US,8000000.0,48000000.0,"Biography, Drama",1985-03-08,,
tt0089601,Mischief,1985,Mel Damski,US,-1.0,8700000.0,"Comedy, Romance",1985-02-08,,
tt0089603,Mishima: A Life in Four Chapters,1985,Paul Schrader,US,5000000.0,438000.0,"Biography, Drama",1985-05-15,,
tt0089652,My Science Project,1985,Jonathan R. Betuel,US,-1.0,4100000.0,"Action, Adventure, Comedy",1985-08-09,,
tt0089670,National Lampoon's European Vacation,1985,Amy Heckerling,US,17000000.0,49000000.0,"Adventure, Comedy",1985-07-25,,
tt0089686,A Nightmare on Elm Street 2: Freddy's Revenge,1985,Jack Sholder,US,3000000.0,30000000.0,Horror,1985-10-31,,
tt0089695,"No Retreat, No Surrender",1986,Corey Yuen,HK,-1.0,4700000.0,"Action, Comedy, Crime",1986-05-02,,
tt0089730,Once Bitten,1985,Howard Storm,unknown,3200000.0,10000000.0,"Comedy, Fantasy, Horror",1985-11-15,,
tt0089755,Out of Africa,1985,Sydney Pollack,US,31000000.0,87000000.0,"Biography, Drama, Romance",1985-12-20,,
tt0089767,Pale Rider,1985,Clint Eastwood,US,6900000.0,41000000.0,"Drama, Western",1985-06-28,,
tt0089789,The Peanut Butter Solution,1985,Michael Rubbo,CA,1602787.4564459932,-1.0,"Adventure, Comedy, Family",,,
tt0089791,Pee-wee's Big Adventure,1985,Tim Burton,US,6000000.0,41000000.0,"Adventure, Comedy, Family",1985-07-26,,
tt0089798,Perfect,1985,James Bridges,US,19000000.0,13000000.0,"Drama, Romance",1985-06-07,,
tt0089822,Police Academy 2: Their First Assignment,1985,Jerry Paris,US,7600000.0,56000000.0,Comedy,1985-03-28,,
tt0089826,Porky's Revenge,1985,James Komack,US,9000000.0,21000000.0,Comedy,1985-03-22,,
tt0089839,Private Resort,1985,George Bowers,US,-1.0,332000.0,Comedy,1985-05-03,,
tt0089841,Prizzi's Honor,1985,John Huston,unknown,-1.0,27000000.0,"Comedy, Crime, Drama",1985-06-14,,
tt0089853,The Purple Rose of Cairo,1985,Woody Allen,US,15000000.0,11000000.0,"Comedy, Fantasy, Romance",1985-03-01,,
tt0089869,The Quiet Earth,1985,Geoff Murphy,NZ,1000000.0,2100000.0,"Drama, Mystery, Sci-Fi",1985-09-08,,
tt0089880,Rambo: First Blood Part II,1985,George P. Cosmatos,MX,44000000.0,150000000.0,"Action, Adventure, Thriller",1985-05-21,,
tt0089881,Ran,1985,Akira Kurosawa,FR,12000000.0,4100000.0,"Action, Drama",1985-06-01,,
tt0089885,Re-Animator,1985,Stuart Gordon,US,900000.0,2000000.0,"Comedy, Horror, Sci-Fi",1985-10-18,,
tt0089886,Real Genius,1985,Martha Coolidge,US,8000000.0,13000000.0,"Comedy, Romance, Sci-Fi",1985-08-07,,
tt0089893,Red Sonja,1985,Richard Fleischer,US,18000000.0,6900000.0,"Action, Adventure, Fantasy",1985-04-09,,
tt0089901,Remo Williams: The Adventure Begins,1985,Guy Hamilton,US,-1.0,14000000.0,"Action, Adventure, Comedy",,,
tt0089907,The Return of the Living Dead,1985,Dan O'Bannon,US,4000000.0,14000000.0,"Comedy, Horror, Sci-Fi",1985-04-25,,
tt0089908,Return to Oz,1985,Walter Murch,GB,25000000.0,11000000.0,"Adventure, Family, Fantasy",,,
tt0089913,Revolution,1985,Hugh Hudson,GB,28000000.0,359000.0,"Adventure, Drama, History",1985-12-25,,
tt0089927,Rocky IV,1985,Sylvester Stallone,US,30000000.0,128000000.0,"Drama, Sport",1985-11-21,,
tt0089941,Runaway Train,1985,Andrey Konchalovskiy,US,9000000.0,7700000.0,"Action, Adventure, Drama",1985-11-15,,
tt0089960,Vagabond,1985,Agnès Varda,FR,-1.0,-1.0,"Drama, Romance",,,
tt0089974,School Spirit,1985,Alan Holleb,US,-1.0,-1.0,"Comedy, Fantasy",,,
tt0089981,Secret Admirer,1985,David Greenwalt,US,-1.0,8600000.0,"Comedy, Romance",1985-06-14,,
tt0089997,Seven Minutes in Heaven,1985,Linda Feferman,US,-1.0,-1.0,"Comedy, Drama, Romance",,,
tt0090009,She,1984,Avi Nesher,US,-1.0,-1.0,"Action, Adventure, Fantasy",,,
tt0090021,Silver Bullet,1985,Daniel Attias,US,7000000.0,12000000.0,Horror,1985-10-10,,
tt0090022,Silverado,1985,Lawrence Kasdan,US,26000000.0,32000000.0,"Action, Crime, Drama",1985-07-10,,
tt0090056,Spies Like Us,1985,John Landis,US,22000000.0,60000000.0,"Adventure, Comedy",1985-12-06,,
tt0090057,Spookies,1986,Genie Joseph,US,-1.0,18000.0,"Comedy, Horror",,,
tt0090060,St. Elmo's Fire,1985,Joel Schumacher,US,10000000.0,38000000.0,"Drama, Romance",1985-06-20,,
tt0090094,The Stuff,1985,Larry Cohen,US,1700000.0,-1.0,"Comedy, Horror, Sci-Fi",,,
tt0090095,Subway,1985,Luc Besson,FR,2776551.63170771,391000.0,Thriller,1985-04-10,,
tt0090098,Summer Rental,1985,Carl Reiner,US,-1.0,25000000.0,Comedy,1985-08-09,,
tt0090103,The Sure Thing,1985,Rob Reiner,US,4500000.0,18000000.0,"Comedy, Drama, Romance",1985-03-01,,
tt0090142,Teen Wolf,1985,Rod Daniel,US,-1.0,33000000.0,"Comedy, Fantasy",1985-08-23,,
tt0090180,To Live and Die in L.A.,1985,William Friedkin,US,6000000.0,17000000.0,"Action, Crime, Drama",1985-11-01,,
tt0090190,The Toxic Avenger,1984,Michael Herz,US,475000.0,-1.0,"Action, Comedy, Horror",,,
tt0090196,Transylvania 6-5000,1985,Rudy De Luca,unknown,3000000.0,7200000.0,"Comedy, Fantasy, Horror",1985-11-08,,
tt0090203,The Trip to Bountiful,1985,Peter Masterson,US,-1.0,7500000.0,Drama,1985-12-20,,
tt0090213,Tuff Turf,1985,Fritz Kiersch,US,-1.0,9400000.0,"Action, Comedy, Drama",1985-01-11,,
tt0090264,A View to a Kill,1985,John Glen,GB,30000000.0,50000000.0,"Action, Adventure, Thriller",1985-05-24,,
tt0090270,Vision Quest,1985,Harold Becker,US,-1.0,13000000.0,"Drama, Romance, Sport",1985-02-15,,
tt0090274,Volunteers,1985,Nicholas Meyer,unknown,-1.0,20000000.0,"Adventure, Comedy",1985-08-16,,
tt0090305,Weird Science,1985,John Hughes,US,7500000.0,24000000.0,"Comedy, Romance, Sci-Fi",1985-08-01,,
tt0090315,When the Wind Blows,1986,Jimmy T. Murakami,unknown,-1.0,5000.0,"Animation, Comedy, Drama",1986-10-24,,
tt0090319,White Nights,1985,Taylor Hackford,US,-1.0,42000000.0,"Drama, Music",1985-11-22,,
